periode_data,kode_urusan_program,nama_urusan_program,kode_urusan_pelaksana,nama_urusan_pelaksana,kode_skpd,nama_skpd,kode_program,nama_program,kode_kegiatan,nama_kegiatan,nilai_anggaran
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140708,KELURAHAN SELONG - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,62772662
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,10734998
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,4223177164
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,1731546073
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,445137000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,295536659
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,29697571
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,2070000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,4482792957
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,1385575000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,535012448
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,29436585
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,1000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,178364142
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,7657002
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,208706806
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140806,KELURAHAN PASAR MANGGIS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,110154169
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,7996998
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,4101680821
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,831456206
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,187490000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,186199979
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,28132675
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,1000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,271038137
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,49969523
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,158104582
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140807,KELURAHAN GUNTUR - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,138843598
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140808,KELURAHAN SETIA BUDI - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,5869996
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140808,KELURAHAN SETIA BUDI - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,4158172224
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140808,KELURAHAN SETIA BUDI - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,793515054
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140808,KELURAHAN SETIA BUDI - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,175445000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,20,URUSAN PEMERINTAHAN BIDANG STATISTIK,21001000,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK",2.20.02,PROGRAM PENYELENGGARAAN STATISTIK SEKTORAL,2.20.02.1.01,Penyelenggaraan Statistik Sektoral di Lingkup Daerah Provinsi,6722194638
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,21,URUSAN PEMERINTAHAN BIDANG PERSANDIAN,21001000,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK",2.21.02,PROGRAM PENYELENGGARAAN PERSANDIAN UNTUK PENGAMANAN INFORMASI,2.21.02.1.01,Penyelenggaraan Persandian untuk Pengamanan Informasi Pemerintah Daerah Provinsi,14762013824
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.02,Administrasi Keuangan Perangkat Daerah,3000000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.06,Administrasi Umum Perangkat Daerah,70222329
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,27876096
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,85248000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,52516489
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.02,PROGRAM PENGELOLAAN INFORMASI DAN KOMUNIKASI PUBLIK,2.16.02.1.01,Pengelolaan Informasi dan Komunikasi Publik Pemerintah Daerah Provinsi,1589809633
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.03,PROGRAM PENGELOLAAN APLIKASI INFORMATIKA,2.16.03.1.01,Pengelolaan Nama Domain yang Telah ditetapkan oleh Pemerintah Pusat dan Sub Domain di Lingkup Pemerintah Daerah Provinsi,1057753164
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.16.03,PROGRAM PENGELOLAAN APLIKASI INFORMATIKA,2.16.03.1.02,Pengelolaan E-government di Lingkup Pemerintah Daerah Provinsi,295692040
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,21,URUSAN PEMERINTAHAN BIDANG PERSANDIAN,21001101,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKPUS",2.21.02,PROGRAM PENYELENGGARAAN PERSANDIAN UNTUK PENGAMANAN INFORMASI,2.21.02.1.01,Penyelenggaraan Persandian untuk Pengamanan Informasi Pemerintah Daerah Provinsi,85467464
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001201,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKUT",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.02,Administrasi Keuangan Perangkat Daerah,3000000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001201,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKUT",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.06,Administrasi Umum Perangkat Daerah,68872703
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001201,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKUT",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,14955030
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001201,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKUT",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,42624000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001201,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKUT",2.16.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.16.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,47687456
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,16,URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA,21001201,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKUT",2.16.02,PROGRAM PENGELOLAAN INFORMASI DAN KOMUNIKASI PUBLIK,2.16.02.1.01,Pengelolaan Informasi dan Komunikasi Publik Pemerintah Daerah Provinsi,1232939455
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130805,KELURAHAN MANGGA BESAR - JAKBAR,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,29185013
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130805,KELURAHAN MANGGA BESAR - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,1000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130805,KELURAHAN MANGGA BESAR - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,283780597
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130805,KELURAHAN MANGGA BESAR - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,0
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130805,KELURAHAN MANGGA BESAR - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,228993240
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130805,KELURAHAN MANGGA BESAR - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,252446109
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,17034998
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,3635947010
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,3824630972
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,1235240000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,187198517
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,45000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,1000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.05,Administrasi Kepegawaian Perangkat Daerah,14757672
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,186757180
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,42720348
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,183952560
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50130806,KELURAHAN KEAGUNGAN - JAKBAR,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,173017168
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130807,KELURAHAN GLODOK - JAKBAR,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,13851800
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130807,KELURAHAN GLODOK - JAKBAR,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,4041034123
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130807,KELURAHAN GLODOK - JAKBAR,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,2051512892
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130807,KELURAHAN GLODOK - JAKBAR,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,567630000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130807,KELURAHAN GLODOK - JAKBAR,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,149037266
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50130807,KELURAHAN GLODOK - JAKBAR,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,56457348
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,233474564
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,178948908
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140709,KELURAHAN RAWA BARAT - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,87129900
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140710,KELURAHAN SENAYAN - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,13497200
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140710,KELURAHAN SENAYAN - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,3441312291
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140710,KELURAHAN SENAYAN - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,706780000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140710,KELURAHAN SENAYAN - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,134856000
